Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Year,Month,Day,Hour
4733.45,9,10,16,16,6,0,2023,6,2,16
9616.84,10,10,16,16,0,0,2023,8,10,20
6348.65,10,10,16,16,6,0,2023,3,9,13
10863.74,10,10,16,16,6,0,2023,3,24,16
1483.27,10,10,16,16,3,0,2023,1,28,18
6121.4,10,10,16,16,4,0,2023,6,17,17
2634.32,12,10,16,16,3,0,2023,5,16,22
18152.17,10,10,16,16,3,0,2023,3,30,20
5662.49,10,10,16,16,0,0,2023,8,22,15
3468.9,10,10,16,16,3,0,2023,1,15,17
8645.34,10,10,16,16,0,0,2023,6,17,12
2217.65,10,10,16,16,3,0,2022,11,8,14
8972.04,10,10,16,16,3,0,2023,8,2,10
4878.94,10,10,16,16,6,0,2023,2,15,3
3780.39,10,10,16,16,0,0,2022,11,7,9
32510.77,10,10,16,16,3,0,2023,1,20,12
4784.07,10,4,16,7,5,0,2022,12,6,13
4586.66,10,10,16,16,3,0,2023,4,3,12
5458.56,10,10,16,16,0,0,2023,8,6,21
4382.79,10,10,16,16,0,0,2023,8,19,16
192.97,10,10,16,16,2,0,2023,3,9,6
5844.7,10,10,16,16,0,0,2022,11,12,15
202.15,10,10,16,16,6,0,2023,5,19,18
9963.97,10,10,16,16,0,0,2023,7,19,23
178.84,10,10,16,16,2,0,2023,6,10,17
5177.56,10,10,16,16,0,0,2022,10,18,4
9266.45,10,10,16,16,3,0,2023,4,2,11
5543.55,10,0,16,0,5,0,2022,12,8,7
7730.7,10,10,16,16,6,0,2023,1,5,8
2306.76,10,10,16,16,4,0,2022,11,11,15
8373.71,10,10,16,16,4,0,2023,7,9,16
9296.32,10,7,16,11,5,0,2022,12,23,13
16470.58,10,10,16,16,6,0,2023,4,27,23
757.52,10,10,16,16,6,0,2023,5,10,23
1822.81,10,10,16,16,1,0,2023,2,8,17
8175.25,10,10,16,16,6,0,2023,5,27,16
1426.23,10,10,16,16,3,0,2023,4,28,11
16957.94,10,10,16,16,0,0,2023,3,27,16
20224.21,10,10,16,16,3,0,2023,1,24,17
10200.43,10,10,16,16,4,0,2023,6,25,20
5801.28,10,10,16,16,6,0,2022,10,7,17
1003.4,10,10,16,16,6,0,2023,7,11,18
18016.72,10,10,16,16,3,0,2023,3,17,4
359.7,10,10,16,16,6,0,2023,1,24,17
9166.3,7,10,11,16,5,0,2023,6,2,12
2046.87,10,10,16,16,3,0,2023,4,29,15
8839.15,10,10,16,16,0,0,2022,11,1,12
7888.73,10,10,16,16,3,0,2023,4,18,16
22031.07,10,10,16,16,0,0,2023,4,26,0
2794.35,10,10,16,16,6,0,2023,7,6,16
15536.91,10,10,16,16,3,0,2023,2,14,22
7685.15,10,10,16,16,6,0,2023,8,12,19
8967.4,10,10,16,16,0,0,2023,3,28,21
1369.22,10,10,16,16,0,0,2022,11,14,23
7979.31,10,10,16,16,3,0,2022,10,31,20
25966.73,10,10,16,16,4,0,2023,2,1,16
10430.35,10,10,16,16,6,0,2023,6,7,17
4667.16,10,10,16,16,1,0,2023,5,3,10
355.62,10,10,16,16,0,0,2023,2,5,20
28379.82,10,10,16,16,0,0,2023,5,2,22
7499.23,10,10,16,16,4,0,2022,12,31,16
14201.45,10,10,16,16,6,0,2023,5,10,12
5697.82,10,10,16,16,4,0,2022,12,23,14
19812.42,2,10,5,16,5,0,2023,2,21,12
7852.76,10,8,16,13,5,0,2023,1,20,12
13442.04,10,10,16,16,3,0,2023,5,28,4
7938.83,10,10,16,16,0,0,2022,11,30,3
9646.27,2,10,3,16,5,0,2023,1,17,14
11480.46,10,2,16,12,5,0,2023,7,13,10
2705.31,10,10,16,16,0,0,2023,2,16,22
9883.84,10,10,16,16,3,0,2023,7,11,18
11894.22,10,10,16,16,4,0,2022,12,3,19
20316.39,10,10,16,16,0,0,2022,10,13,12
4639.77,10,10,16,16,6,0,2023,5,8,15
4430.67,9,10,14,16,5,0,2023,7,12,4
6476.85,10,10,16,16,3,0,2022,11,14,20
7079.11,10,10,16,16,0,0,2023,2,27,11
8916.91,10,10,16,16,6,0,2023,4,5,14
2770.57,10,10,16,16,0,0,2023,3,7,13
12589.86,10,10,16,16,6,0,2023,3,1,18
11919.32,10,10,16,16,6,0,2022,10,22,15
102.2,10,10,16,16,2,0,2023,1,6,22
9200.41,10,10,16,16,0,0,2022,11,29,16
5029.11,10,10,16,16,0,0,2023,2,7,20
4640.15,10,12,16,16,6,0,2022,11,25,10
4622.09,10,0,16,0,5,0,2022,11,2,14
4625.96,10,10,16,16,1,0,2023,5,30,15
7019.62,2,10,5,16,5,0,2023,6,7,18
6838.02,10,10,16,16,3,0,2023,5,18,19
12593.42,10,10,16,16,3,0,2022,11,4,1
7061.79,10,10,16,16,3,0,2022,12,30,9
3811.34,10,10,16,16,0,0,2022,11,20,5
6454.54,10,10,16,16,3,0,2023,5,3,14
1251.56,10,10,16,16,3,0,2023,1,21,10
149.87,10,10,16,16,6,0,2023,1,27,3
3659.99,10,10,16,16,0,0,2023,4,14,20
18788.45,10,10,16,16,6,0,2022,11,17,4
4429.2,10,10,16,16,3,0,2022,10,22,16
24928.79,10,10,16,16,3,0,2023,3,1,18
2799.23,10,10,16,16,4,0,2022,10,30,15
13232.43,10,10,16,16,3,0,2022,11,25,14
2235.71,10,10,16,16,3,0,2023,5,10,9
9452.36,10,10,16,16,0,0,2023,4,27,10
28644.37,10,10,16,16,4,0,2023,3,1,16
10661.38,10,10,16,16,0,0,2023,1,5,12
11727.91,10,10,16,16,0,0,2023,6,20,5
8848.13,10,10,16,16,6,0,2022,12,25,22
7360.0,10,10,16,16,3,0,2023,8,9,22
202.11,10,10,16,16,4,0,2023,4,11,17
10270.57,10,10,16,16,0,0,2023,7,10,5
12581.72,10,10,16,16,4,0,2023,1,30,1
4433.31,10,10,16,16,1,0,2023,2,27,14
4503.78,10,10,16,16,6,0,2023,3,8,12
8416.15,10,10,16,16,3,0,2023,7,12,16
987.26,10,10,16,16,3,0,2023,8,10,16
9237.3,10,10,16,16,4,0,2023,3,30,18
5818.22,10,10,16,16,4,0,2023,1,12,13
148.5,10,10,16,16,0,0,2022,11,20,10
4959.5,10,10,16,16,3,0,2023,2,25,23
12779.65,10,10,16,16,4,0,2022,12,21,11
7061.21,9,10,14,16,5,0,2023,6,27,13
9321.44,10,10,16,16,4,0,2023,3,15,14
3968.65,10,10,16,16,0,0,2023,2,28,21
8875.27,10,10,16,16,4,0,2023,5,24,7
5694.56,10,10,16,16,6,0,2023,3,15,9
14820.92,10,10,16,16,0,0,2023,5,26,1
7198.53,10,10,16,16,6,0,2023,5,25,19
11174.67,10,10,16,16,4,0,2023,6,30,16
10612.8,10,10,16,16,4,0,2023,5,21,8
6831.82,10,10,16,16,3,0,2023,2,19,9
22044.01,10,10,16,16,3,0,2023,3,16,7
239507.56,10,10,16,16,3,0,2023,7,21,18
8186.33,10,10,16,16,6,0,2023,4,25,9
32523.19,9,8,14,13,5,0,2023,5,17,21
5278.51,10,10,16,16,4,0,2023,1,24,16
10316.21,10,10,16,16,4,0,2023,6,11,12
12257.7,10,10,16,16,6,0,2022,12,13,14
8008.51,10,10,16,16,3,0,2022,11,14,8
384.96,10,10,16,16,4,0,2023,4,11,8
11049.15,10,10,16,16,3,0,2023,4,2,9
19864.87,10,10,16,16,3,0,2022,12,19,23
1461.16,10,10,16,16,6,0,2023,7,9,21
9042.14,10,10,16,16,4,0,2023,8,16,13
9791.7,10,10,16,16,3,0,2023,3,29,20
7809.96,10,10,16,16,4,0,2023,5,29,16
693.03,10,10,16,16,6,0,2023,4,22,5
13336.06,10,10,16,16,0,0,2023,2,1,22
61.85,10,10,16,16,2,0,2022,10,15,15
518.0,10,10,16,16,4,0,2023,8,16,23
6772.17,10,10,16,16,0,0,2022,12,24,17
9258.46,10,10,16,16,4,0,2023,1,7,17
11276.29,10,10,16,16,6,0,2022,10,10,23
5678.02,10,10,16,16,6,0,2022,12,15,13
16177.87,10,10,16,16,4,0,2023,3,22,12
6033.31,10,10,16,16,3,0,2023,3,19,22
1181.63,10,10,16,16,0,0,2022,11,13,16
340.09,10,10,16,16,6,0,2022,10,22,21
1888.56,10,10,16,16,6,0,2023,7,30,14
6499.84,10,10,16,16,4,0,2022,11,21,18
4592.67,10,10,16,16,3,0,2022,12,12,16
10986.48,10,10,16,16,3,0,2023,3,4,20
805.99,10,10,16,16,4,0,2023,3,29,14
1197.11,10,10,16,16,3,0,2023,2,2,22
9663.13,10,10,16,16,3,0,2023,3,5,6
4479.87,10,10,16,16,4,0,2023,3,9,5
14806.13,10,10,16,16,6,0,2023,8,18,14
15469.9,10,10,16,16,3,0,2023,7,31,0
9141.62,10,10,16,16,3,0,2022,11,27,1
10658.39,10,0,16,0,5,0,2023,1,9,13
28709.34,10,10,16,16,3,0,2022,12,25,14
1999.85,10,10,16,16,4,0,2023,8,17,8
16006.13,10,10,16,16,4,0,2023,3,10,18
9008.95,10,2,16,1,5,0,2023,4,1,9
265.8,10,5,16,16,4,0,2023,6,11,14
276.99,10,10,16,16,3,0,2022,10,15,11
38730.89,10,10,16,16,0,0,2023,1,29,17
5028.6,10,10,16,16,3,0,2022,12,7,13
7655.99,10,10,16,16,0,0,2022,10,22,2
660.1,10,10,16,16,3,0,2023,5,3,18
490.38,10,10,16,16,3,0,2023,3,5,17
26705.46,10,10,16,16,6,0,2023,7,19,19
7246.95,10,10,16,16,0,0,2023,4,26,8
14635.46,10,10,16,16,3,0,2023,3,29,8
6379.33,10,10,16,16,4,0,2023,1,28,21
11411.11,10,2,16,12,5,0,2023,6,2,20
254.91,10,10,16,16,2,0,2023,4,8,14
7048.5,10,10,16,16,0,0,2023,3,26,19
5928.76,10,10,16,16,4,0,2023,7,31,17
5080.61,10,10,16,16,6,0,2023,3,30,17
16835.29,10,10,16,16,0,0,2023,5,3,1
5154.5,10,10,16,16,6,0,2022,10,22,15
88.09,10,10,16,16,2,0,2023,4,24,5
12411.41,10,10,16,16,3,0,2023,4,8,10
8855.04,2,10,3,16,5,0,2023,8,13,22
10459.92,10,10,16,16,4,0,2023,5,13,10
11424.01,10,3,16,4,5,0,2023,2,11,16
7666.75,10,10,16,16,6,0,2022,11,23,18
20594.71,10,10,16,16,6,0,2023,3,13,8
53.16,10,10,16,16,2,0,2023,4,26,4
9282.91,10,10,16,16,0,0,2023,7,22,22
2030.88,10,10,16,16,3,0,2023,2,26,13
1899.97,10,10,16,16,3,0,2023,3,2,17
2118.87,10,10,16,16,0,0,2022,12,10,11
804.28,10,10,16,16,3,0,2022,12,8,16
2606.1,10,10,16,16,0,0,2023,1,26,17
10871.52,10,10,16,16,4,0,2022,10,11,1
10185.79,10,10,16,16,0,0,2023,4,13,9
15311.23,10,10,16,16,3,0,2023,2,24,16
12358.06,10,3,16,4,5,0,2023,3,7,16
5707.84,10,6,16,10,5,0,2023,6,24,11
5388.72,10,9,16,14,5,0,2023,1,17,17
1269.76,10,10,16,16,0,0,2022,11,6,15
13420.16,10,10,16,16,3,0,2023,1,2,13
11573.24,10,10,16,16,6,0,2022,12,4,10
1467.2,10,10,16,16,0,0,2023,7,22,21
7300.14,10,10,16,16,3,0,2023,1,7,18
2653.9,10,10,16,16,4,0,2023,4,6,10
2594.86,10,10,16,16,3,0,2023,6,19,22
5602.38,10,10,16,16,3,0,2023,3,9,8
19290.56,10,10,16,16,0,0,2023,8,13,15
4583.24,10,10,16,16,1,0,2022,12,22,10
7759.77,10,10,16,16,4,0,2023,2,26,18
7432.02,10,10,16,16,4,0,2023,2,17,1
1586.47,10,10,16,16,3,0,2023,8,21,14
6323.7,10,10,16,16,3,0,2023,4,21,14
7132.23,10,10,16,16,3,0,2023,6,6,7
31728.83,10,10,16,16,4,0,2023,2,12,12
8098.46,10,10,16,16,4,0,2023,6,16,11
7746.34,10,10,16,16,0,0,2023,6,26,14
5756.12,12,10,6,16,5,0,2023,6,17,16
20753.58,10,10,16,16,4,0,2023,6,11,3
622.85,10,10,16,16,4,0,2023,3,19,22
7099.58,10,10,16,16,3,0,2022,11,18,16
1440.96,10,10,16,16,3,0,2023,8,10,15
6108.41,10,10,16,16,4,0,2022,12,22,19
6114.54,10,10,16,16,0,0,2022,10,28,9
7438.53,3,10,4,16,5,0,2023,7,2,9
1443.57,10,10,16,16,6,0,2022,11,24,14
6387.38,3,10,4,16,5,0,2023,5,13,11
921.89,10,10,16,16,6,0,2023,1,7,9
8075.76,10,10,16,16,4,0,2023,7,11,9
2071.94,10,10,16,16,6,0,2022,11,29,2
2197.56,10,10,16,16,0,0,2023,3,9,16
4549.49,10,10,16,16,3,0,2023,2,10,15
4308.34,10,10,16,16,3,0,2023,8,10,14
1913.2,10,10,16,16,6,0,2023,7,23,7
6511.34,10,10,16,16,0,0,2023,3,31,13
118.3,10,10,16,16,3,0,2022,11,4,7
61.43,10,10,16,16,2,0,2023,1,29,13
94.27,10,10,16,16,4,0,2023,4,12,22
4805.16,10,10,16,16,4,0,2023,1,7,0
13839.21,10,10,16,16,0,0,2023,2,16,12
1637.74,10,10,16,16,4,0,2022,11,29,20
4882.84,8,10,13,16,5,0,2023,7,27,20
4392.33,10,10,16,16,0,0,2023,3,31,13
5638.11,10,10,16,16,4,0,2023,5,17,10
754.64,10,10,16,16,3,0,2023,4,25,18
2299.83,10,8,16,13,5,0,2023,4,8,12
9623.83,10,10,16,16,6,0,2023,7,4,10
29433.45,10,10,16,16,4,0,2023,4,25,3
5077.93,10,10,16,16,3,0,2023,3,26,14
3002.73,10,10,16,16,3,0,2023,7,24,23
5459.62,10,7,16,16,4,0,2023,8,14,18
1662.98,10,10,16,16,1,0,2022,10,20,8
1719.85,10,10,16,16,4,0,2022,12,27,14
278.68,10,10,16,16,2,0,2023,6,10,2
8122.12,10,10,16,16,6,0,2023,6,22,13
17553.95,10,10,16,16,0,0,2023,5,23,1
15152.54,10,10,16,16,4,0,2023,7,1,21
21382.37,10,10,16,16,6,0,2023,6,10,15
5273.52,10,10,16,16,6,0,2022,10,28,23
8840.23,11,10,17,16,5,0,2023,7,11,14
9930.43,10,10,16,16,4,0,2023,3,19,10
12355.54,10,10,16,16,4,0,2022,11,5,21
870.67,10,10,16,16,4,0,2023,3,27,13
7320.95,10,10,16,16,3,0,2023,3,10,23
22932.17,10,10,16,16,4,0,2023,3,5,16
3182.03,10,10,16,16,3,0,2023,1,5,11
7706.99,10,10,16,16,3,0,2023,7,24,14
26029.9,10,10,16,16,3,0,2022,11,18,9
3417.34,10,10,16,16,4,0,2023,7,2,14
7872.81,10,10,16,16,0,0,2022,10,8,8
5573.67,10,10,16,16,4,0,2023,5,16,10
7819.1,10,10,16,16,3,0,2022,11,22,16
4809.37,10,10,16,16,3,0,2023,3,10,16
2767.96,10,10,16,16,3,0,2022,10,22,9
18803.14,10,10,16,16,4,0,2023,8,16,10
4601.86,10,10,16,16,3,0,2022,11,18,13
9934.64,10,10,16,16,6,0,2022,10,21,2
10469.71,10,10,16,16,0,0,2023,5,16,22
845.16,2,10,1,16,5,0,2023,1,19,23
185.96,10,10,16,16,0,0,2023,7,21,22
263.87,10,10,16,16,2,0,2023,1,6,12
15257.4,10,10,16,16,0,0,2023,1,7,19
850.56,10,10,16,16,0,0,2023,4,30,15
6023.22,10,10,16,16,0,0,2023,4,22,16
7880.9,10,10,16,16,0,0,2023,1,3,13
19179.19,10,10,16,16,0,0,2022,10,28,14
5152.63,10,10,16,16,6,0,2022,12,27,18
126.79,10,10,16,16,2,0,2023,2,16,14
4463.93,10,10,16,16,4,0,2022,12,6,10
8058.52,1,10,16,16,4,0,2022,11,15,20
10234.55,10,10,16,16,0,0,2023,5,15,11
69.86,10,10,16,16,3,0,2023,4,10,23
1984.86,10,10,16,16,4,0,2023,1,12,9
7090.42,10,10,16,16,4,0,2023,8,13,19
1821.43,10,0,16,16,6,0,2023,3,7,14
7301.77,5,10,8,16,5,0,2023,7,31,10
118.82,10,10,16,16,0,0,2022,12,14,10
5523.24,10,10,16,16,3,0,2023,1,29,2
15023.63,10,10,16,16,0,0,2023,7,26,19
5007.07,10,10,16,16,6,0,2023,3,7,23
1217.42,10,10,16,16,4,0,2022,11,20,21
10914.3,7,10,11,16,5,0,2023,7,24,17
5945.48,10,10,16,16,4,0,2022,12,15,21
41915.22,10,8,16,13,5,0,2023,7,12,19
8232.73,10,10,16,16,4,0,2023,7,16,13
9030.58,10,10,16,16,6,0,2023,1,8,14
5386.71,10,10,16,16,4,0,2022,12,28,18
4919.02,10,10,16,16,3,0,2023,6,3,15
6271.18,10,10,16,16,4,0,2023,6,26,23
2891.29,10,10,16,16,4,0,2023,4,9,15
15769.88,10,10,16,16,0,0,2023,5,14,15
314.07,10,10,16,16,6,0,2023,8,5,14
1192.69,10,10,16,16,0,0,2022,11,24,20
29409.44,10,10,16,16,6,0,2023,1,26,21
177.25,10,10,16,16,2,0,2022,10,25,14
8884.1,10,10,16,16,0,0,2023,4,23,10
9360.59,10,10,16,16,4,0,2023,1,7,15
7389.91,10,4,16,7,5,0,2023,2,24,22
2121.67,10,10,16,16,3,0,2023,6,30,16
35238.31,10,10,16,16,0,0,2022,11,25,22
4961.27,10,10,16,16,6,0,2023,5,3,16
667.53,10,10,16,16,0,0,2023,5,9,13
138.47,10,10,16,16,2,0,2023,3,18,11
9544.05,10,10,16,16,6,0,2023,4,6,11
174.23,10,10,16,16,2,0,2022,11,16,16
2186.92,10,10,16,16,0,0,2023,5,20,18
107.79,10,10,16,16,2,0,2022,12,23,17
4574.41,10,10,16,16,4,0,2023,8,17,22
2525.94,10,10,16,16,4,0,2023,1,7,12
206.71,10,10,16,16,2,0,2023,2,7,2
15861.8,10,10,16,16,4,0,2023,6,12,18
1639.14,10,10,16,16,0,0,2022,10,13,17
18707.17,10,10,16,16,3,0,2023,8,18,8
6565.75,10,10,16,16,3,0,2023,2,6,15
8715.75,10,10,16,16,6,0,2022,11,6,20
36338.06,4,10,7,16,5,0,2022,11,6,8
6119.38,10,10,16,16,0,0,2023,4,14,12
6289.68,10,10,16,16,3,0,2023,1,5,23
3017.62,10,10,16,16,3,0,2023,5,27,15
15735.37,10,10,16,16,3,0,2023,4,4,10
16748.7,10,10,16,16,0,0,2023,3,30,11
685.26,10,10,16,16,3,0,2023,5,7,23
7293.46,10,10,16,16,0,0,2023,4,18,8
220.9,10,6,16,10,5,0,2023,2,1,10
4546.35,10,10,16,16,4,0,2022,11,17,7
1310.44,10,10,16,16,1,0,2023,2,1,11
55445.35,10,10,16,16,0,0,2023,6,2,22
5777.08,10,10,16,16,4,0,2023,2,26,9
11714.74,10,10,16,16,4,0,2023,3,1,14
206.47,10,10,16,16,2,0,2023,4,24,22
4600.66,10,2,16,5,5,0,2022,12,18,13
6125.43,10,10,16,16,0,0,2023,2,17,12
1940.44,10,10,16,16,3,0,2023,8,6,2
8281.86,10,10,16,16,3,0,2023,3,18,16
1947.53,10,10,16,16,6,0,2022,11,24,16
3287.84,10,10,16,16,1,0,2023,5,5,15
6075.5,10,10,16,16,6,0,2022,12,28,13
3494.48,10,10,16,16,3,0,2023,3,14,11
471.83,10,10,16,16,4,0,2023,4,24,13
7190.71,10,10,16,16,6,0,2023,2,13,10
299.74,10,10,16,16,4,0,2022,10,19,17
1306.57,10,10,16,16,0,0,2023,1,31,23
35765.11,10,10,16,16,6,0,2022,11,6,12
32356.64,10,10,16,16,3,0,2023,8,6,10
10288.95,10,10,16,16,4,0,2023,4,15,12
6102.2,10,10,16,16,4,0,2023,6,27,15
8296.58,10,10,16,16,4,0,2023,7,13,14
22597.51,10,2,16,3,5,0,2023,6,26,18
5120.06,10,7,16,11,5,0,2023,3,3,8
10411.88,10,10,16,16,6,0,2023,5,1,15
7543.15,10,7,16,11,5,0,2022,10,8,19
11799.75,10,10,16,16,4,0,2022,11,6,11
6658.41,10,10,16,16,0,0,2023,3,14,0
183912.1,10,10,16,16,3,0,2023,6,9,4
1672.68,10,10,16,16,4,0,2022,10,9,15
16832.59,10,10,16,16,0,0,2022,12,28,13
5000.95,10,10,16,16,3,0,2023,1,29,21
280.82,10,10,16,16,2,0,2023,3,21,19
4829.4,10,10,16,16,4,0,2023,5,26,16
377.95,10,10,16,16,4,0,2023,5,14,13
110.45,10,10,16,16,2,0,2023,2,12,14
7524.23,10,10,16,16,0,0,2023,8,17,13
7787.86,10,10,16,16,4,0,2023,1,27,12
589.44,10,10,16,16,0,0,2023,8,15,19
7376.81,10,10,16,16,3,0,2022,11,10,20
5734.99,10,10,16,16,6,0,2023,6,25,12
32402.27,10,10,16,16,6,0,2023,3,8,18
768.88,10,10,16,16,6,0,2022,11,23,1
5516.43,10,10,16,16,3,0,2023,2,4,21
165.32,10,10,16,16,2,0,2023,7,26,14
5546.44,10,10,16,16,6,0,2022,12,2,16
153.05,10,10,16,16,2,0,2022,11,5,0
8147.16,10,10,16,16,0,0,2023,2,7,2
9153.33,10,10,16,16,3,0,2023,7,27,20
296.91,10,10,16,16,2,0,2023,2,22,5
13921.08,10,10,16,16,0,0,2023,6,23,21
8269.17,10,10,16,16,3,0,2023,6,2,21
6769.62,10,10,16,16,4,0,2023,6,5,21
8785.21,10,10,16,16,4,0,2023,2,22,8
3955.63,10,10,16,16,6,0,2023,2,25,19
1221.8,10,10,16,16,6,0,2023,2,24,12
1540.4,10,10,16,16,3,0,2023,6,4,18
4814.18,10,10,16,16,0,0,2023,7,13,10
299.03,10,10,16,16,1,0,2023,3,6,11
4811.72,10,2,16,2,5,0,2023,4,7,16
722.54,10,10,16,16,3,0,2023,1,23,15
11278.86,10,10,16,16,0,0,2023,6,5,7
1805.21,10,10,16,16,4,0,2022,10,29,22
5468.26,10,10,16,16,6,0,2022,11,26,15
7096.93,10,10,16,16,0,0,2023,5,26,23
131.12,10,10,16,16,0,0,2023,3,12,22
237.32,10,10,16,16,3,0,2023,5,27,15
16325.52,10,7,16,11,5,0,2022,11,29,18
8468.99,10,10,16,16,0,0,2022,12,29,19
8364.97,10,10,16,16,6,0,2022,12,20,3
5471.04,10,10,16,16,3,0,2023,6,9,16
25131.35,2,0,16,0,5,0,2023,7,31,18
920.43,10,10,16,16,0,0,2023,2,14,9
5540.53,10,10,16,16,3,0,2023,3,31,10
6719.88,10,10,16,16,4,0,2023,3,6,8
4559.97,10,10,16,16,4,0,2023,2,4,2
8564.85,10,10,16,16,4,0,2022,12,19,21
11295.71,10,10,16,16,4,0,2023,6,30,18
2014.62,10,8,16,13,5,0,2023,6,27,9
1478.24,10,10,16,16,6,0,2023,4,1,17
639.74,10,10,16,16,3,0,2022,10,20,14
9912.58,10,10,16,16,4,0,2023,6,7,16
4684.3,10,10,16,16,4,0,2023,8,20,20
8878.81,10,10,16,16,3,0,2023,3,10,21
12876.72,10,10,16,16,3,0,2023,5,5,10
1535.56,10,10,16,16,0,0,2023,2,24,4
10810.94,10,10,16,16,0,0,2022,12,26,10
13626.24,10,10,16,16,0,0,2023,6,21,14
9741.67,10,10,16,16,0,0,2023,7,21,11
890.63,10,10,16,16,1,0,2022,12,27,8
8739.08,9,10,14,16,5,0,2023,8,22,19
16381.5,10,10,16,16,3,0,2023,1,4,5
8138.47,10,9,16,14,5,0,2023,4,26,18
10904.27,10,11,16,17,5,0,2022,12,30,18
14859.87,10,10,16,16,6,0,2022,12,29,20
36927.17,10,10,16,16,0,0,2023,7,31,8
155.85,10,10,16,16,0,0,2022,12,31,18
3352.28,10,10,16,16,4,0,2023,5,29,10
10224.19,10,10,16,16,0,0,2023,6,1,12
4554.97,10,10,16,16,6,0,2023,6,3,12
4428.32,10,10,16,16,4,0,2022,12,2,15
13224.61,10,10,16,16,6,0,2023,3,20,21
5702.88,10,10,16,16,6,0,2023,8,10,16
17731.43,10,10,16,16,3,0,2023,5,12,21
8418.31,10,10,16,16,4,0,2023,2,14,22
6740.62,10,10,16,16,0,0,2022,10,22,23
9853.96,10,10,16,16,4,0,2022,12,3,13
24019.02,10,10,16,16,6,0,2023,2,9,15
5848.44,10,10,16,16,0,0,2022,10,31,22
4785.55,10,10,16,16,3,0,2023,3,21,9
161.94,10,10,16,16,2,0,2023,5,1,18
10709.55,10,10,16,16,4,0,2022,12,4,10
4843.16,10,10,16,16,4,0,2023,6,10,19
6044.89,10,10,16,16,4,0,2023,7,7,13
12555.02,10,10,16,16,0,0,2023,6,8,12
38.7,10,10,16,16,2,0,2023,1,29,9
11601.54,10,10,16,16,4,0,2022,10,13,8
3878.71,10,10,16,16,4,0,2023,2,24,17
4336.14,10,10,16,16,0,0,2023,5,19,14
79292.02,10,10,16,16,0,0,2023,1,27,10
11094.02,10,10,16,16,4,0,2023,8,7,8
11813.65,10,10,16,16,4,0,2023,6,20,14
3654.46,10,10,16,16,6,0,2023,7,24,2
10870.27,7,10,11,16,5,0,2023,7,19,16
12190.9,10,10,16,16,3,0,2023,3,28,13
20949.16,2,10,12,16,5,0,2023,8,7,22
3737.77,10,10,16,16,0,0,2023,7,5,8
22664.98,10,10,16,16,3,0,2023,4,26,9
70.57,10,10,16,16,3,0,2023,6,29,14
8733.79,10,10,16,16,3,0,2023,4,17,13
1031.58,10,10,16,16,0,0,2023,7,20,8
1199.23,10,10,16,16,0,0,2023,3,28,9
3449.2,10,10,16,16,0,0,2023,4,22,18
2694.92,10,10,16,16,4,0,2023,6,24,16
6823.86,10,10,16,16,4,0,2023,3,7,21
4159.71,10,10,16,16,4,0,2023,4,2,18
18206.12,10,2,16,3,5,0,2023,2,20,21
13199.34,10,10,16,16,3,0,2023,8,3,22
7726.23,10,10,16,16,6,0,2023,3,25,21
4497.87,10,10,16,16,6,0,2022,11,23,11
5182.77,10,10,16,16,0,0,2023,6,11,3
694.58,10,10,16,16,0,0,2023,8,4,17
584.56,10,10,16,16,3,0,2022,11,2,13
1929.45,10,10,16,16,6,0,2023,3,26,8
11443.89,10,10,16,16,4,0,2022,12,2,8
337.77,10,10,16,16,4,0,2023,1,13,16
10257.49,10,10,16,16,3,0,2023,5,1,15
461.7,10,10,16,16,4,0,2022,12,13,7
8039.37,10,10,16,16,4,0,2023,6,19,7
151.65,10,10,16,16,0,0,2022,12,27,19
8363.96,10,10,16,16,0,0,2022,11,4,19
18364.27,10,10,16,16,3,0,2023,4,26,12
345.57,10,10,16,16,4,0,2023,8,10,4
536.47,10,10,16,16,6,0,2023,6,2,12
179502.78,10,10,16,16,4,0,2023,1,26,13
544.11,10,10,16,16,1,0,2023,1,24,10
9283.75,10,10,16,16,6,0,2023,7,7,13
6049.48,10,10,16,16,4,0,2023,1,17,14
7345.28,10,10,16,16,4,0,2023,8,12,13
778.26,10,10,16,16,4,0,2023,3,7,7
7227.61,10,10,16,16,4,0,2022,11,26,0
4381.11,10,10,16,16,6,0,2023,7,23,14
5085.34,2,10,2,16,5,0,2023,2,16,8
134.51,10,10,16,16,3,0,2023,7,24,13
8128.6,10,10,16,16,4,0,2023,3,16,3
349.15,10,10,16,16,6,0,2022,11,14,16
11683.72,10,10,16,16,0,0,2022,12,24,11
12363.14,9,10,14,16,5,0,2023,4,1,19
4832.99,10,10,16,16,0,0,2023,5,20,23
4106.87,10,10,16,16,4,0,2022,10,17,18
1331.97,10,10,16,16,4,0,2023,2,7,15
1128.15,10,10,16,16,4,0,2023,4,9,18
103.92,10,10,16,16,2,0,2022,12,30,1
1025.83,10,10,16,16,0,0,2023,1,21,8
8839.75,10,3,16,4,5,0,2023,2,4,11
3039.64,10,10,16,16,4,0,2023,3,13,23
5108.79,5,10,8,16,5,0,2023,5,17,11
16435.11,10,10,16,16,4,0,2023,7,11,18
14862.07,10,10,16,16,4,0,2022,10,25,17
450.84,10,10,16,16,0,0,2023,5,13,13
362.51,10,10,16,16,0,0,2022,12,22,12
4064.65,10,10,16,16,1,0,2023,4,28,17
